20.209344 20.109443 19.970632 19.940569 19.913777 19.942506 19.991888 20.132510 
19.814448 20.694408 20.501282 20.440869 20.454191 20.501649 20.610504 19.773718 
19.874933 19.763532 19.817358 19.761859 19.781438 19.769737 19.853325 19.992803 
